20230607145328.2,0,9.7827818,1.7337828,2.0090118,2.0302811,-1.4861e-05,5.354e-06,-1.7484e-05,8.8294e-05,1.2655053,0.000177462,-9.9e+37,291.69,289.214,291.721,292.112,0,NaN,20.9003800048527,4.24319197897512,349.225894930682,170.747289270748,25.310106,-9.9e+37,291.69,292.112,291.721,292.112,-0.0338235045375002
20230607145329.4,1.18400081992149,9.7819367,1.7893929,2.0090228,2.0302921,5.136e-06,1.6391e-05,0.011455241,0.009127586,1.2654285,0.001251191,-9.9e+37,291.663,289.176,291.759,292.126,1.18400081992149,NaN,20.8980344746595,4.25713592006514,349.365047552325,176.308231555821,25.30857,-9.9e+37,291.663,292.126,291.759,292.126,0.515647445689599
20230607145331,2.81300023198128,9.7822879,1.6819154,2.0088911,2.0301933,1.956e-05,1.311e-06,-0.001388114,0.00762233,1.2654175,0.004697489,-9.9e+37,291.684,289.133,291.713,292.126,2.81300023198128,NaN,20.8990092116182,4.09018891628602,348.115204005218,165.56061242829,25.30835,-9.9e+37,291.684,292.126,291.713,292.126,0.285118885318039
20230607145331.9,3.73800024390221,9.7821672,1.7061041,2.0090228,2.030325,-1.0709e-05,3.606e-06,-0.007741983,0.001946831,1.2654175,-0.003178685,-9.9e+37,291.698,289.22,291.746,292.096,3.73800024390221,NaN,20.8986742151749,4.25713592006514,349.781240393415,167.979452974358,25.30835,-9.9e+37,291.698,292.096,291.746,292.096,0.354669244662685
20230607145332.9,4.64499592781067,9.7823757,1.7820723,2.0089899,2.0302153,4.699e-06,-6.447e-06,-0.007160754,-0.002417261,1.2654175,-0.001433463,-9.9e+37,291.717,289.124,291.68,292.104,4.64499592781067,NaN,20.8992528958579,4.2154308598956,348.393509248501,175.576180469919,25.30835,-9.9e+37,291.717,292.104,291.68,292.104,0.234123919395416
20230607145333.8,5.56299537420273,9.7822221,1.5988574,2.0088033,2.0302702,3.278e-06,-6.01e-06,-0.023717785,0.002996413,1.2654175,-0.001702059,-9.9e+37,291.712,289.094,291.68,292.109,5.56299537420273,NaN,20.8988265872108,3.97889091376601,349.088007332874,157.254913565788,25.30835,-9.9e+37,291.712,292.109,291.68,292.109,0.314703330256947
20230607145334.6,6.42199292778969,9.7820465,1.8923594,2.0083204,2.0302702,2.3166e-05,1.311e-06,0.001252393,0.000693346,1.2653846,0.004160622,-9.9e+37,291.682,289.04,291.683,292.137,6.42199292778969,NaN,20.8983392187315,3.36675189990865,349.088007332874,186.604756176276,25.307692,-9.9e+37,291.682,292.137,291.683,292.137,0.465670949344746
20230607145335.5,7.28100053966045,9.7819587,1.6856908,2.0090228,2.0301824,2.2073e-05,5.46e-07,-0.000716512,-0.012888371,1.2654285,0.00062494,-9.9e+37,291.671,289.004,291.699,292.107,7.28100053966045,NaN,20.8980955344918,4.25713592006514,347.977316407414,165.938147831086,25.30857,-9.9e+37,291.671,292.107,291.699,292.107,0.492947118142148
20230607145336.3,8.1250011920929,9.7819367,1.7518804,2.0090118,2.0302811,-1.5189e-05,2.732e-06,-0.000940852,-0.017825823,1.2654175,-0.005863447,-9.9e+37,291.725,289.007,291.717,292.127,8.1250011920929,NaN,20.8980344746595,4.24319197897512,349.225894930682,172.557027233786,25.30835,-9.9e+37,291.725,292.127,291.717,292.127,0.510865542527524
20230607145337.2,8.98100137710571,9.7820465,1.708793,2.0089899,2.0302482,2.1964e-05,1.858e-06,0.008948703,-0.010396258,1.2654505,0.00268367,-9.9e+37,291.72,288.901,291.673,292.097,8.98100137710571,NaN,20.8983392187315,4.2154308598956,348.809702089591,168.248339700157,25.30901,-9.9e+37,291.72,292.097,291.673,292.097,0.436769282398391
