20230531160300.4+0i,20.8870019763708+0i,9.8046263+0i,0.025916276+0i,2.0030758+0i,2.0334903+0i,-1.156e-05+0i,-8.193e-06+0i,0.00311863+0i,0.00214131+0i,1.3686406+0i,3.6451889+0i,270.825+0i,291.977+0i,292.671+0i,292.337+0i,291.648+0i,20.8870019763708+0i,NaN+0i,20.9610082551237+0i,-3.28146568567718+0i,389.823039782612+0i,-0.0372835060034307+0i,27.372812+0i,270.825+0i,291.977+0i,291.648+0i,292.337+0i,291.648+0i,0-0.0425713250556177i
20230531160301.3+0i,21.7339999973774+0i,9.7641863+0i,0.026470131+0i,2.0037517+0i,2.0320146+0i,1.0999e-05+0i,9.54e-06+0i,-0.52584524+0i,-0.20351042+0i,1.3686857+0i,3.6372361+0i,270.819+0i,291.974+0i,292.665+0i,292.351+0i,291.861+0i,21.7339999973774+0i,NaN+0i,20.8487691816287+0i,-2.42467388723708+0i,371.15508307752+0i,0.0181013195821946+0i,27.373714+0i,270.819+0i,291.974+0i,291.861+0i,292.351+0i,291.861+0i,0.532805753454978+0i
20230531160302.4+0i,22.8469993919134+0i,9.804232+0i,0.026202013+0i,2.0057456+0i,2.0322737+0i,6.734e-06+0i,1.12e-07+0i,0.000550936+0i,0.000992673+0i,1.3693053+0i,3.6379458+0i,270.78+0i,291.979+0i,292.685+0i,292.339+0i,291.894+0i,22.8469993919134+0i,NaN+0i,20.9599138964027+0i,0.102855580004871+0i,374.432759829087+0i,-0.00871015393770991+0i,27.386106+0i,270.78+0i,291.979+0i,291.894+0i,292.339+0i,291.894+0i,0-0.0160541894501549i
20230531160303.4+0i,23.8669998943806+0i,9.804446+0i,0.026072949+0i,2.0054527+0i,2.0315753+0i,-1.347e-06+0i,-4.04e-06+0i,0.00190401+0i,0.00091546+0i,1.3701726+0i,3.6478924+0i,270.712+0i,291.951+0i,292.696+0i,292.334+0i,291.567+0i,23.8669998943806+0i,NaN+0i,20.9605078420438+0i,-0.268433542295497+0i,365.597833378699+0i,-0.0216163967799394+0i,27.403452+0i,270.712+0i,291.951+0i,291.567+0i,292.334+0i,291.567+0i,0-0.0274677707307812i
20230531160304.4+0i,24.8469986021519+0i,9.7620348+0i,0.026219634+0i,2.0061961+0i,2.0291872+0i,9.091e-06+0i,4.49e-07+0i,0.00085912+0i,0.18519352+0i,1.3708936+0i,3.6402212+0i,270.704+0i,291.951+0i,292.705+0i,292.342+0i,291.667+0i,24.8469986021519+0i,NaN+0i,20.8427978075776+0i,0.673923349197139+0i,335.387799220374+0i,-0.00694807539432896+0i,27.417872+0i,270.704+0i,291.951+0i,291.667+0i,292.342+0i,291.667+0i,0+0.350557857186016i
20230531160305.2+0i,25.6909992545843+0i,9.7620235+0i,0.026363288+0i,2.0070523+0i,2.0310121+0i,1.7957e-05+0i,5.05e-06+0i,-0.10820143+0i,-0.21178325+0i,1.3712991+0i,3.6548652+0i,270.701+0i,291.954+0i,292.707+0i,292.351+0i,291.589+0i,25.6909992545843+0i,NaN+0i,20.8427664450274+0i,1.75926901841467+0i,358.473219150663+0i,0.00741714968204921+0i,27.425982+0i,270.701+0i,291.954+0i,291.589+0i,292.351+0i,291.589+0i,0.360670818603348+0i
20230531160306.2+0i,26.6130018979311+0i,9.8042771+0i,0.026509187+0i,1.9928588+0i,2.0320146+0i,1.7059e-05+0i,7.183e-06+0i,-0.00106166+0i,-0.53134135+0i,1.3724706+0i,3.6446482+0i,270.661+0i,291.96+0i,292.724+0i,292.351+0i,291.729+0i,26.6130018979311+0i,NaN+0i,20.9600390690588+0i,-16.2328516964167+0i,371.15508307752+0i,0.0220068720247508+0i,27.449412+0i,270.661+0i,291.96+0i,291.729+0i,292.351+0i,291.729+0i,-0.0227164829314189+0i
20230531160307.2+0i,27.6089932769537+0i,9.803466+0i,0.06112961+0i,2.0060384+0i,2.0339634+0i,3.03e-06+0i,2.469e-06+0i,0.000285737+0i,-0.21171803+0i,1.373169+0i,3.6514746+0i,270.651+0i,291.983+0i,292.733+0i,292.306+0i,291.69+0i,27.6089932769537+0i,NaN+0i,20.957787904061+0i,0.474017939204714+0i,395.807867537023+0i,3.48400701566444+0i,27.46338+0i,270.651+0i,291.983+0i,291.69+0i,292.306+0i,291.69+0i,-0.205468846814912+0i
20230531160308.1+0i,28.5429954528809+0i,9.8046601+0i,0.22292527+0i,2.0048557+0i,2.0362952+0i,5.387e-06+0i,-2.357e-06+0i,0.11853646+0i,0.11521945+0i,1.3736083+0i,3.6540091+0i,270.603+0i,292.095+0i,292.727+0i,292.306+0i,291.662+0i,28.5429954528809+0i,NaN+0i,20.9611020652297+0i,-1.02520925418912+0i,425.305693277307+0i,19.6633760014298+0i,27.472166+0i,270.603+0i,292.095+0i,291.662+0i,292.306+0i,291.662+0i,-1.12826861548324+0i
20230531160308.9+0i,29.3789997696877+0i,9.8045587+0i,0.3221299+0i,2.0031772+0i,2.0375568+0i,7.519e-06+0i,-6.73e-07+0i,-0.026670656+0i,-0.14295868+0i,1.3743067+0i,3.6399734+0i,270.581+0i,292.146+0i,292.749+0i,292.295+0i,291.931+0i,29.3789997696877+0i,NaN+0i,20.9608206349118+0i,-3.15292790144576+0i,441.265233955728+0i,29.5837182026133+0i,27.486134+0i,270.581+0i,292.146+0i,291.931+0i,292.295+0i,291.931+0i,-1.37917350724378+0i
20230531160309.9+0i,30.358998477459+0i,9.7911425+0i,0.45716232+0i,2.0012397+0i,2.0371851+0i,5.163e-06+0i,-2.469e-06+0i,0.01849203+0i,-0.000863721+0i,1.3748362+0i,3.6439048+0i,270.538+0i,292.137+0i,292.741+0i,292.272+0i,291.712+0i,30.358998477459+0i,NaN+0i,20.9235846839271+0i,-5.60896297982572+0i,436.563140368085+0i,43.086795777258+0i,27.496724+0i,270.538+0i,292.137+0i,291.712+0i,292.272+0i,291.712+0i,7.46492676483692+0i
20230531160310.8+0i,31.2029991298914+0i,9.8046601+0i,0.63749874+0i,1.9990206+0i,2.0332988+0i,2.581e-06+0i,-7.86e-07+0i,0.007299999+0i,0.001345187+0i,1.3752868+0i,3.6365152+0i,270.538+0i,292.118+0i,292.749+0i,292.25+0i,291.956+0i,31.2029991298914+0i,NaN+0i,20.9611020652297+0i,-8.42196295011399+0i,387.400519142218+0i,61.1202181864374+0i,27.505736+0i,270.538+0i,292.118+0i,291.956+0i,292.25+0i,291.956+0i,-1.68278259859603+0i
20230531160311.6+0i,32.0350002497435+0i,9.7872112+0i,0.92378665+0i,1.9977364+0i,2.0338395+0i,-1.796e-06+0i,2.132e-06+0i,0.023175505+0i,0.035108483+0i,1.3759626+0i,3.6219613+0i,270.499+0i,292.081+0i,292.744+0i,292.233+0i,291.964+0i,32.0350002497435+0i,NaN+0i,20.9126735694456+0i,-10.0498546908393+0i,394.240503007808+0i,89.7486605813297+0i,27.519252+0i,270.499+0i,292.081+0i,291.964+0i,292.233+0i,291.964+0i,14.972070428743+0i
20230531160312.6+0i,33.0620013177395+0i,9.804401+0i,1.0809644+0i,1.9964072+0i,2.032454+0i,-1.4365e-05+0i,-4.826e-06+0i,0.00040037+0i,0.002743+0i,1.376999+0i,3.6351747+0i,270.456+0i,292.051+0i,292.733+0i,292.21+0i,291.824+0i,33.0620013177395+0i,NaN+0i,20.9603829469324+0i,-11.7347898269336+0i,376.713597800168+0i,105.4662441902+0i,27.53998+0i,270.456+0i,292.051+0i,291.824+0i,292.21+0i,291.824+0i,-1.80690275252653+0i
20230531160313.6+0i,33.9999966323376+0i,9.8037364+0i,1.5188431+0i,2.0003385+0i,2.0300546+0i,7.183e-06+0i,3.37e-07+0i,0.11155875+0i,0.25374158+0i,1.3780804+0i,3.6490527+0i,270.465+0i,292.053+0i,292.735+0i,292.166+0i,291.676+0i,33.9999966323376+0i,NaN+0i,20.9585383849085+0i,-6.75135204441222+0i,346.360615948706+0i,149.253580997054+0i,27.561608+0i,270.465+0i,292.053+0i,291.676+0i,292.166+0i,291.676+0i,-1.10091216739823+0i
20230531160314.5+0i,34.9799953401089+0i,9.8038378+0i,1.6397577+0i,1.9989192+0i,2.0308994+0i,4.714e-06+0i,5.163e-06+0i,-0.10777542+0i,0.001609938+0i,1.3708035+0i,3.6489063+0i,270.434+0i,292.056+0i,292.73+0i,292.174+0i,291.718+0i,34.9799953401089+0i,NaN+0i,20.9588198152263+0i,-8.55050073434495+0i,357.047537290757+0i,161.34489376259+0i,27.41607+0i,270.434+0i,292.056+0i,291.718+0i,292.174+0i,291.718+0i,-1.35465222105803+0i
20230531160315.5+0i,35.9529934823513+0i,9.8036012+0i,1.5068012+0i,2.001465+0i,2.0314514+0i,6.509e-06+0i,6.06e-06+0i,0.000959565+0i,0.012480537+0i,1.3718849+0i,3.639106+0i,270.408+0i,292.059+0i,292.73+0i,292.171+0i,291.779+0i,35.9529934823513+0i,NaN+0i,20.9581631444848+0i,-5.32336571367932+0i,364.030468849483+0i,148.049405660153+0i,27.437698+0i,270.408+0i,292.059+0i,291.779+0i,292.171+0i,291.779+0i,-1.11693961151156+0i
20230531160316.3+0i,36.7930009961128+0i,9.8032407+0i,1.7059486+0i,1.9988967+0i,2.0316654+0i,6.397e-06+0i,6.622e-06+0i,-0.027411038+0i,-0.001482783+0i,1.3734844+0i,3.6400072+0i,270.377+0i,292.067+0i,292.749+0i,292.166+0i,291.589+0i,36.7930009961128+0i,NaN+0i,20.9571625958697+0i,-8.57902243202943+0i,366.737619852323+0i,167.963903163707+0i,27.469688+0i,270.377+0i,292.067+0i,291.589+0i,292.166+0i,291.589+0i,-0.680643054706595+0i
20230531160317.4+0i,37.8239952027798+0i,9.7583625+0i,1.6451084+0i,2.0072663+0i,2.0302236+0i,2.4466e-05+0i,1.2121e-05+0i,-0.00341665+0i,-0.00304327+0i,1.3762555+0i,3.6541894+0i,270.408+0i,292.053+0i,292.749+0i,292.166+0i,291.726+0i,37.8239952027798+0i,NaN+0i,20.8326055338488+0i,2.03054205416856+0i,348.498506226646+0i,161.879957247186+0i,27.52511+0i,270.408+0i,292.053+0i,291.726+0i,292.166+0i,291.726+0i,58.1284127910071+0i
20230531160318.2+0i,38.6679958552122+0i,9.8021481+0i,1.6675024+0i,1.998953+0i,2.0333439+0i,7.744e-06+0i,2.02e-06+0i,-0.15797037+0i,-0.31015207+0i,1.3786211+0i,3.6352423+0i,270.36+0i,292.062+0i,292.73+0i,292.16+0i,291.934+0i,38.6679958552122+0i,NaN+0i,20.9541301425635+0i,-8.50765480626796+0i,387.971044890954+0i,164.119329978613+0i,27.572422+0i,270.36+0i,292.062+0i,291.934+0i,292.16+0i,291.934+0i,0.55848155616667+0i
20230531160319.1+0i,39.504000172019+0i,9.7917621+0i,1.9153806+0i,2.001465+0i,2.0353715+0i,-1.0886e-05+0i,-8.98e-07+0i,0.46349521+0i,0.34593745+0i,1.3813922+0i,3.6297452+0i,270.309+0i,292.042+0i,292.674+0i,292.166+0i,291.903+0i,39.504000172019+0i,NaN+0i,20.9253043508395+0i,-5.32336571367932+0i,413.620668130941+0i,188.906848143979+0i,27.627844+0i,270.309+0i,292.042+0i,291.903+0i,292.166+0i,291.903+0i,14.9832737600225+0i
20230531160319.9+0i,40.362997725606+0i,9.8021481+0i,1.8114081+0i,2.0046529+0i,2.0349434+0i,8.081e-06+0i,4.153e-06+0i,-0.324769+0i,-0.13839714+0i,1.3834536+0i,3.6291707+0i,270.332+0i,292.067+0i,292.604+0i,292.166+0i,291.936+0i,40.362997725606+0i,NaN+0i,20.9541301425635+0i,-1.28228482265104+0i,408.205101101426+0i,178.509724748503+0i,27.669072+0i,270.332+0i,292.067+0i,291.936+0i,292.166+0i,291.936+0i,0.247835836563841+0i
20230531160320.8+0i,41.2029951810837+0i,9.8022832+0i,1.7228681+0i,2.0065453+0i,2.0333439+0i,-8.866e-06+0i,-1.122e-06+0i,0.32242906+0i,0.34480831+0i,1.3849631+0i,3.6323698+0i,270.278+0i,292.051+0i,292.587+0i,292.163+0i,291.877+0i,41.2029951810837+0i,NaN+0i,20.9545051054426+0i,1.11658009725943+0i,387.971044890954+0i,169.655832561285+0i,27.699262+0i,270.278+0i,292.051+0i,291.877+0i,292.163+0i,291.877+0i,0.225322659624174+0i
20230531160321.6+0i,42.0579995959997+0i,9.8025423+0i,1.7294579+0i,2.0079534+0i,2.0343351+0i,1.0999e-05+0i,2.469e-06+0i,-0.35667725+0i,-0.15007876+0i,1.3867654+0i,3.6362674+0i,270.295+0i,292.059+0i,292.593+0i,292.171+0i,291.936+0i,42.0579995959997+0i,NaN+0i,20.9552242237399+0i,2.90153131990019+0i,400.509961124662+0i,170.314804537063+0i,27.735308+0i,270.295+0i,292.059+0i,291.936+0i,292.171+0i,291.936+0i,-0.280202110132963+0i
20230531160322.7+0i,43.1560020893812+0i,9.7899147+0i,1.8763373+0i,2.0083477+0i,2.0326567+0i,-1.12e-07+0i,2.694e-06+0i,-0.000467325+0i,-0.000378888+0i,1.3889958+0i,3.6360984+0i,270.244+0i,292.051+0i,292.612+0i,292.166+0i,291.833+0i,43.1560020893812+0i,NaN+0i,20.9201769901972+0i,3.40135822643197+0i,379.277801109867+0i,185.002565685958+0i,27.779916+0i,270.244+0i,292.051+0i,291.833+0i,292.166+0i,291.833+0i,17.6192138621941+0i
20230531160323.7+0i,44.1089943051338+0i,9.8026099+0i,1.7253463+0i,2.0047993+0i,2.0343464+0i,-1.0325e-05+0i,-3.591e-06+0i,-0.00167234+0i,0.10510386+0i,1.390877+0i,3.6536036+0i,270.233+0i,292.073+0i,292.607+0i,292.149+0i,291.609+0i,44.1089943051338+0i,NaN+0i,20.9554118439517+0i,-1.09670364305066+0i,400.652908817803+0i,169.903649543648+0i,27.81754+0i,270.233+0i,292.073+0i,291.609+0i,292.149+0i,291.609+0i,-0.305340711445434+0i
20230531160324.5+0i,44.9490018188953+0i,9.801292+0i,1.7526517+0i,2.0013974+0i,2.035732+0i,1.7845e-05+0i,6.397e-06+0i,-0.53979187+0i,-0.090561037+0i,1.392792+0i,3.6400072+0i,270.25+0i,292.067+0i,292.623+0i,292.168+0i,291.928+0i,44.9490018188953+0i,NaN+0i,20.9517540824542+0i,-5.40905756983329+0i,418.181079049271+0i,172.634156294595+0i,27.85584+0i,270.25+0i,292.067+0i,291.928+0i,292.168+0i,291.928+0i,1.37020127729665+0i
20230531160325.3+0i,45.7889992743731+0i,9.7881574+0i,1.651777+0i,2.0033462+0i,2.0360699+0i,8.193e-06+0i,6.73e-07+0i,-0.10185306+0i,-0.059624892+0i,1.3923301+0i,3.6361097+0i,270.216+0i,292.042+0i,292.618+0i,292.185+0i,291.964+0i,45.7889992743731+0i,NaN+0i,20.9152996973225+0i,-2.93869826106038+0i,422.45559458133+0i,162.546809127011+0i,27.846602+0i,270.216+0i,292.042+0i,291.964+0i,292.185+0i,291.964+0i,18.4906370941611+0i
20230531160326.3+0i,46.7649947851896+0i,9.7869071+0i,1.6715802+0i,2.0033237+0i,2.0341324+0i,3.03e-06+0i,7.86e-07+0i,-2.6374e-05+0i,-0.022121533+0i,1.3648445+0i,3.6472841+0i,270.196+0i,292.056+0i,292.635+0i,292.168+0i,291.712+0i,46.7649947851896+0i,NaN+0i,20.9118295560368+0i,-2.96721995874486+0i,397.945757814963+0i,164.527105013185+0i,27.29689+0i,270.196+0i,292.056+0i,291.712+0i,292.168+0i,291.712+0i,20.543968394549+0i
20230531160327.2+0i,47.6129986345768+0i,9.8018552+0i,1.8696349+0i,2.0025464+0i,2.0320034+0i,2.694e-06+0i,4.49e-07+0i,0.007600663+0i,-0.008732166+0i,1.3651711+0i,3.6354788+0i,270.211+0i,292.067+0i,292.623+0i,292.154+0i,291.978+0i,47.6129986345768+0i,NaN+0i,20.9533172141603+0i,-3.95254954141592+0i,371.013400408207+0i,184.33233384729+0i,27.303422+0i,270.211+0i,292.067+0i,291.978+0i,292.154+0i,291.978+0i,1.10300408540202+0i
20230531160328.2+0i,48.6289959400892+0i,9.7852286+0i,1.8115208+0i,2.0033124+0i,2.0344928+0i,-1.4702e-05+0i,-5.275e-06+0i,0.00093795+0i,0.00251919+0i,1.3659709+0i,3.6335301+0i,270.131+0i,292.048+0i,292.615+0i,292.16+0i,291.819+0i,48.6289959400892+0i,NaN+0i,20.9071709683795+0i,-2.98154418913782+0i,402.504903709469+0i,178.520994611271+0i,27.319418+0i,270.131+0i,292.048+0i,291.819+0i,292.16+0i,291.819+0i,23.659871985286+0i
