20230609171016.6,0,9.7620832,1.7361314,2.0119641,2.0373819,-4.37e-07,4.043e-06,0.000185657,0.00027559,1.2339633,0.000186203,-9.9e+37,295.241,290.721,295.305,292.511,0,NaN,20.8923593555609,18.4338849816268,0.0512281745988705,170.982146410921,24.679266,-9.9e+37,295.241,292.511,295.305,292.511,-0.146133263626356
20230609171018.3,1.6919944435358,9.7623685,1.7281856,2.0112946,2.0365259,4.37e-07,1.814e-05,0.010075214,0.009091197,1.2339413,0.000498837,-9.9e+37,295.227,290.767,295.308,292.541,1.6919944435358,NaN,20.893152459907,17.6001067051375,0.0501565649390665,170.187576086308,24.678826,-9.9e+37,295.227,292.541,295.308,292.541,-0.26971218167341
20230609171019.2,2.66800001263618,9.7623905,1.6196877,2.0112946,2.0365259,-2.185e-06,1.4315e-05,0.002692194,0.008419816,1.2339413,0.004973734,-9.9e+37,295.225,290.803,295.329,292.516,2.66800001263618,NaN,20.8932136176203,17.6001067051375,0.0501565649390665,159.33791820129,24.678826,-9.9e+37,295.225,292.516,295.329,292.516,-0.27454678948758
20230609171020.2,3.609998524189,9.7625441,1.8100915,2.0112617,2.0357576,1.202e-06,1.0053e-05,-0.001917002,0.015892991,1.2339962,0.005063449,-9.9e+37,295.225,290.781,295.351,292.524,3.609998524189,NaN,20.8936406096553,17.5591338816921,0.0491947451941752,178.378066351691,24.679924,-9.9e+37,295.225,292.524,295.351,292.524,-0.343200550341427
20230609171021.1,4.49999570846558,9.7625661,1.6460384,2.0112507,2.0358344,4.37e-07,2.95e-06,-0.012701293,0.013565878,1.2339084,-0.001604258,-9.9e+37,295.271,290.735,295.305,292.524,4.49999570846558,NaN,20.8937017673686,17.5454347613918,0.049290889612251,161.97295611475,24.678168,-9.9e+37,295.271,292.524,295.305,292.524,-0.345085251058428
20230609171022,5.41799515485764,9.7625222,1.59157,2.0112946,2.0358674,2.8084e-05,4.48e-06,-0.004780649,0.017279902,1.2339962,0.00694297,-9.9e+37,295.219,290.732,295.278,292.552,5.41799515485764,NaN,20.8935797299315,17.6001067051375,0.0493322016668927,156.526182439459,24.679924,-9.9e+37,295.219,292.552,295.278,292.552,-0.31473462377428
20230609171022.9,6.31300136446953,9.7625222,1.6686796,2.0113385,2.0358344,9.83e-07,1.6828e-05,-0.006526307,0.009046176,1.2340401,0.001393685,-9.9e+37,295.186,290.672,295.286,292.519,6.31300136446953,NaN,20.8935797299315,17.6547786488832,0.049290889612251,164.237048545168,24.680802,-9.9e+37,295.186,292.519,295.286,292.519,-0.320893119560248
20230609171023.7,7.17199891805649,9.7627636,1.5522687,2.0112946,2.0358564,6.666e-06,7.65e-07,-0.000306296,0.003497764,1.2340291,0.00304963,-9.9e+37,295.175,290.563,295.289,292.527,7.17199891805649,NaN,20.8942507968406,17.6001067051375,0.0493184309820123,152.596100295598,24.680582,-9.9e+37,295.175,292.527,295.289,292.527,-0.455899478690816
20230609171024.6,8.0390028655529,9.7628404,1.6359086,2.0112726,2.0357576,7.977e-06,-1.355e-05,-0.016550045,-0.007556107,1.234073,-0.008047842,-9.9e+37,295.255,290.484,295.227,292.519,8.0390028655529,NaN,20.8944642928581,17.5727084645359,0.0491947451941752,160.959988449536,24.68146,-9.9e+37,295.255,292.519,295.227,292.519,-0.509801666094926
20230609171025.5,8.91099572181702,9.7631148,1.7961095,2.0112946,2.0357905,2.185e-06,1.803e-05,0.013610025,0.000544077,1.2339852,0.003407176,-9.9e+37,295.235,290.522,295.284,292.543,8.91099572181702,NaN,20.8952270963372,17.6001067051375,0.0492359320607725,176.979883377197,24.679704,-9.9e+37,295.235,292.543,295.284,292.543,-0.715217506508308
