20230629121414.5,0,9.7231988,1.029852,2.015048,2.0278557,2.0544e-05,-2.295e-06,-0.000165878,-0.000216363,1.2199923,-0.000260619,-9.9e+37,296.21,292.699,296.374,296.275,0,NaN,20.7842647651748,22.2744956266824,0.0393025111161349,100.355066428399,24.399846,-9.9e+37,296.21,296.275,296.374,296.275,-0.134397270045262
20230629121415.7,1.22200101613998,9.7228915,1.0243316,2.0147626,2.0277898,5.46e-07,4.152e-06,-0.012290638,-0.031963073,1.2199813,-0.003347951,-9.9e+37,296.24,292.647,296.339,296.251,1.22200101613998,NaN,20.7834105031153,21.9190657236054,0.0392200121948951,99.8030331504415,24.399626,-9.9e+37,296.24,296.251,296.339,296.251,0.0205478916347158
20230629121416.8,2.24599465727806,9.7228915,0.35193185,2.0143895,2.0277679,9.398e-06,1.202e-06,0.039950338,0.034530314,1.2199593,0.007326305,-9.9e+37,296.213,292.546,296.366,296.294,2.24599465727806,NaN,20.7834105031153,21.4544164704939,0.0391925960131787,32.5638769135783,24.399186,-9.9e+37,296.213,296.294,296.366,296.294,0.0139041117265291
20230629121417.7,3.16799730062485,9.7229903,1.0783958,2.0144224,2.0278008,2.404e-05,-1.421e-06,-0.003034443,-0.007199656,1.2199923,0.002067252,-9.9e+37,296.189,292.513,296.325,296.265,3.16799730062485,NaN,20.7836851568461,21.4953892939388,0.039233782879776,105.209387317916,24.399846,-9.9e+37,296.189,296.265,296.325,296.265,-0.0261287008856601
20230629121418.6,4.07399721443653,9.7228915,1.0420691,2.0143895,2.0278447,-1.8904e-05,7.103e-06,-8.0317e-05,-0.012969343,1.2199923,-0.003213653,-9.9e+37,296.21,292.552,296.33,296.256,4.07399721443653,NaN,20.7834105031153,21.4544164704939,0.0392887404312545,101.576761551964,24.399846,-9.9e+37,296.21,296.256,296.33,296.256,0.021029334810936
20230629121419.5,4.98400032520294,9.7229135,1.1872206,2.0136981,2.0277789,-1.2567e-05,5.354e-06,0.009763672,-0.000528232,1.2199923,0.001396198,-9.9e+37,296.178,292.546,296.368,296.259,4.98400032520294,NaN,20.7834716608286,20.5933644908605,0.0392063666980591,116.091734804876,24.399846,-9.9e+37,296.178,296.259,296.368,296.259,0.0197635403794829
20230629121420.4,5.84000051021576,9.7229025,1.0076253,2.0136871,2.0278447,1.858e-06,-9.944e-06,-0.010239121,0.012672451,1.2200032,0.001440673,-9.9e+37,296.216,292.516,296.306,296.281,5.84000051021576,NaN,20.783441081972,20.5796653705597,0.0392887404312545,98.1324234932548,24.400064,-9.9e+37,296.216,296.281,296.306,296.281,0.0205843290863927
20230629121421.2,6.69100172817707,9.7231988,1.0214797,2.0129079,2.026868,1.0709e-05,1.421e-06,0.003686699,0.039000086,1.2199045,0.005209002,-9.9e+37,296.151,292.543,296.344,296.291,6.69100172817707,NaN,20.7842647651748,19.6092695034345,0.0380660288018961,99.5178466231236,24.39809,-9.9e+37,296.151,296.291,296.344,296.291,-0.0729174622122743
20230629121422.1,7.54700191318989,9.7229903,0.970407,2.0136103,2.0269009,-1.3331e-05,5.682e-06,-0.009701601,-0.011434475,1.2199923,-0.00272159,-9.9e+37,296.205,292.582,296.336,296.275,7.54700191318989,NaN,20.7836851568461,20.4840206033687,0.0381072156684938,94.4106388129802,24.399846,-9.9e+37,296.205,296.275,296.336,296.275,0.0210211171600287
20230629121423,8.47999826073647,9.7227708,1.0823121,2.01372,2.0269667,-1.9669e-05,7.212e-06,0.000321704,0.000724598,1.2200032,0.000455893,-9.9e+37,296.183,292.593,296.317,296.273,8.47999826073647,NaN,20.7830749696608,20.6206381940051,0.0381895894016893,105.601012549142,24.400064,-9.9e+37,296.183,296.273,296.317,296.273,0.128103154311927
